爱它的头 要它的尾,妥,幽妥
木头好大好大,柜,佛柜
泥船左右,沿,环沿
前在宋之前 后在宋之后,完,驼完
三十六计,九,笕九
离开陕西到山西,峡,镯峡
左边是三尺 右边有十升,料,棚料
此汉子鼠头鼠脑,舅,萝舅
请不要动武,救,觥救
不用心想,相,墙相
前后扰乱,扎,朽扎
视而不见 掩口而听,祈,故祈
谁敢出言是男子,滩,町滩
转身变成人,入,倩入
一一得一,三,骏三
二百天,荀,澧荀
一马过桥压断梁,骄,药骄
来人干在前头,金,绉金
可省则省,员,楠员
前前后后弄颠倒,只,砍只
心有余而力不足,态,掱态
丢这一文得一元,远,犬远
一女有口又有心,恕,培恕
厂里没有春秋冬,厦,粇厦
一岁除夕,山,肿山
如少掉一口 不能猜作女,妙,娩妙
东山南山西山北山 四人四口在中间,田,淹田
迷信害死人,谜,道谜
草没有草,早,因早
一人爬上门 门上青草生,芮,霁芮
一人上下不可分,佧,局佧
左修右改,攸,躺攸
很字两人离 木棒左边立,根,重根
除去半边还有半边,途,肺途
有鸟差点入河中,呜,敝呜
加一横在天上 加两横在脸上,口,审口
一点点力不作为　,劣,抹劣
肥一半 廋一半,疤,佯疤
遇人就照办 见草定飘香 靠言去寻问 有户用处大,方,波方
有言在先 干到两点,评,霉评
田置于口中 两角封不上,画,君画
常病不起,疚,呓疚
如出一口,女,佟女
受援之后双方联合,暖,篑暖
叫来一半 放走一半,收,沌收
一半在海河 一半在天空,鲁,面鲁
为何不可,伪,忏伪
女字少三点,娑,茁娑
迁入一口,适,监适
千分之一 百分之一,伯,晔伯
前线有变,乡,疤乡
补一半 破一半,被,団被
千里相逢,重,跳重
比上多一横一竖 比下多一横一竖,正,硫正
欲取金币 最后放弃,锦,俄锦
讲空话,井,苦井
有心合作生意成,音,鄙音
十月十日对号头,嘲,楷嘲
花前和柳畔,节,闸节
一个字 圆又圆 看起来 只有三笔 写起来 却是九点,丸,腮丸
上京寻子,享,卜享
两个日字肩并肩 四个王字打转转 四个口字团团转 要猜请往农村看,田,辱田
笔帽不见了,毛,忐毛
海边水已去 杂草遂长出,莓,丘莓
秋一半 春一半,秦,螃秦
五一节后去植树,置,荟置
挑女婿,胥,荣胥
西村有衣 东村有谷 组织起来 丰衣足食,裕,蛇裕
有人为例,列,智列
一走了之,辽,杜辽
好像是午后一点,年,矽年
一年忙到头,情,润情
上帝后裔,商,觑商
山水相连,汕,芬汕
能说会道,团,敏团
一半绿 一半红 一半喜雨 一半爱风,秋,疚秋
太阳下面无暗处,晃,钜晃
手足并用,捉,要捉
上头去上头 下头是下头,走,疑走
去了宝盖 才够标准,棕,肚棕
玄而又玄耍滑头,滋,阵滋
做在前 学在后,仔,昝仔
由字不出头 别当田字猜,柚,羁柚
加水就在山东 添草生在土中 要走始终不远 有点乱批一通,斤,转斤
又是左边 又是右边,双,钩双
东汉,又,包又
左边是个工 右边是个凡 若当巩字猜 只猜对一半,筑,头筑
大将东去一点回,状,掱状
硬要出厂,哽,根哽
虚心使人向上,仑,馈仑
没水不见有舟来,般,萝般
钱不沾边自清廉,镰,教镰
在粮站左边,粒,煎粒
果然藏衣中,裹,获裹
小王一去不知返,尘,丙尘
一人无力旁边站 一人有力上边躺 此事并非不公平 只因受损不健康,伤,琶伤
惨案之后,杉,究杉
加倍不少 加一不好,夕,偕夕
太阳月亮交朋友,明,扈明
只有独生子,妩,志妩
一点不见,视,伉视
安排姑娘住南屋,室,蕴室
横竖要转业,赤,欢赤
半数取全景,琼,卉琼
老王寄人之下,全,肢全
心头欲炸不发火,怎,超怎
烈一半裳一半,裂,针裂
遵命出走,尊,蛋尊
一旦牵牛来,星,粤星
前头转了弯 多半到了村后,将,侧将
村前摆摊搞推销,权,钙权
断右边给左边,紤,岚紤
没有用心连出错,网,旷网
有约在先心不急,绉,孤绉
其心不正须约束,懒,弼懒
转眼一看真没底,置,甄置
雨,池,樵池
连日不断有人来,佃,璃佃
元旦,明,剁明
两人并肩坐 扁担来托着 有人抽扁担 两人并肩站,丛,驭丛
两人同离去 直到四点归,雨,崩雨
人旁有人 人相碰,众,泾众
大错四次,爽,初爽
一家五口有衣穿,福,咕福
两方一直有联系,串,芊串
危岩半坠月影重,确,酣确
掀起头说再见,盆,局盆
谁知脱口便失言,雉,呓雉
羊离群,君,铢君
眼前一黑头发晕,眩,唧眩
差差错错归一人,爽,职爽
一再避开,冉,懈冉
先把凡心抛 得到六根净,抗,软抗
残花顺水过前川,颍,男颍
双方一直有联系 开张之后更多点,强,怎强
花一半 留一半,苗,慎苗
留下残花片片,毗,妙毗
佳人走了心牵挂,恚,虻恚
日落之时还不走,过,高过
日出地平线,旦,亮旦
战略武器稍作调整,古,硼古
一江清水乘风去,玑,晓玑
头屑没了人会靓,俏,邑俏
街中扫除我参加,衙,筹衙
困难之中方显团结,保,蛛保
给一个方便吧,巴,刀巴
每遇雨降临,霉,哥霉
七加一,丑,思丑
演出时间 不要说话,活,昵活
四面不透风 老大困当中 三面没有事 一面用火攻,烟,识烟
提前开会两点来,拼,秉拼
没有头的牛,午,步午
东挪西借度时日,附,娴附
离休之后心生烦,恼,操恼
有人照常随手丢,乃,聒乃
一个字二十撇,生,讼生
用心向上,冉,闵冉
来人特别牛,侍,鼓侍
工人团结力无穷,倥,高倥
退休以后跑买卖,什,沂什
你东征 我西征,伐,分伐
上能浇禾苗 下能长禾苗 上下相结合 响声震山河,雷,持雷
偏偏人走马就来,骗,衷骗
两车相遇,轰,昊轰
失恋后从头开始,奕,咏奕
东北地区辽宁省,黠,蓬黠
花草凋零人离去,匕,映匕
入水反得第一名,油,叨油
东边日出西边雨,汨,宋汨
内人来了一定行,两,萃两
结果小于三,巢,劫巢
别后一月全变样,瑜,杵瑜
自小离散到江西,渺,亢渺
小心一点别上当,寻,阴寻
别后不见有变化,加,着加
颠倒总是不放心,只,帜只
一直陪同,司,魂司
多加小心没有错,爹,舞爹
杯子不要丢,李,抨李
上不是上 下不是下 上也是上 下也是下,卡,鳅卡
退后让一尺,迟,利迟
两人合成一个字,俩,炭俩
点滴积累学有成,字,傍字
你多心了,您,赫您
孤单一人没气氛,份,邓份
上下调查无此人,旱,俄旱
墙上没土也长草,蔷,词蔷
江边明月入画中,渭,礴渭
后空翻入水,潘,畛潘
点滴积累放手拼,开,寒开
无人打仗,丈,裤丈
撕掉中间剩两边,折,娴折
漓江之水天下绝,璃,付璃
横了心 不出头,李,看李
春天没太阳 禾苗依然长,秦,审秦
言及自己,记,韩记
先后观战,戏,柳戏
明日去上工,肛,烤肛
七横五竖是一家 笑口两个他对她 人人见了皆欢乐 有鸟冠名叫喳喳,囍,若囍
难得开口又收回,唯,枢唯
接通一半,捅,魔捅
一贯胡来,糊,踮糊
一人赏月兴头足,脸,待脸
美人一去四点回,羔,姨羔
吃苦头,古,恢古
扳着指头计算,擞,蒡擞
除去一半还留一半,途,翁途
差一点就走了,这,涌这
十三十一八十一,陸,彩陸
又在跟前走,艰,乍艰
金木火土,沙,韶沙
中字加横不加点,神,碜神
千金出闺门,娃,阁娃
窗前江水流,空,善空
拆去屋顶,至,实至
肋无力 饥无食,肌,毯肌
大小交错,灯,供灯
点火引爆,暴,邾暴
个个回来换新装,筒,姑筒
嘴和眼挨着排 眼睛上边眉毛歪,咱,翔咱
战略武器,占,兵占
一直在动,劫,旬劫
节约用油,胄,伞胄
不加一点 只留一半,福,退福
湖中显倒影,潮,清潮
再会,观,尿观
加工方式,弋,苛弋
灭掉火,一,做一
羡慕上边攀下边,摹,怵摹
左边加一即来 右边加一成百,粕,赵粕
有水无味 没有就热,炎,弄炎
参天大树楼不住,柜,玩柜
次子,元,答元
一见立即成知音,智,莅智
连衣裙,君,刑君
共计十两,丘,骇丘
不怕火炼是何物,镇,芹镇
三山同时倾,帚,既帚
今后要留心,念,溺念
翻身得自由,甲,皖甲
太阳落西边,晒,刀晒
大口套小口 一人顶半口,圆,恁圆
左一个少捺 右一个多撇,价,衍价
雷而无雨,田,摊田
反手上篮,笔,溽笔
二人三点提前到,捡,盛捡
竖后加一撇,产,莽产
开口说梦话,艺,先艺
与人相似,以,唱以
适当从速辞退掉,辣,彼辣
小坐一会 二人离去,尘,谣尘
一直制止,上,匕上
鲤鱼脱网,里,仃里
收二人为徒,走,墓走
甜得把舌头咽下去,甘,汲甘
砍掉羊尾巴 没有一点血,盖,麦盖
干杯不要走开,杆,际杆
一一清查,杏,玓杏
糟粮运送一半,糟,琨糟
儿童活动有场地,境,辽境
田间花下逢,华,菠华
出言示警,敬,扮敬
猪八戒说道,该,犁该
一百分及格,园,瞅园
街头装卸,御,息御
听来咫尺无处寻,职,岸职
上下两个小太阳,隙,惨隙
二十上下有水平,萍,泫萍
婚前少见面,妙,夸妙
东坡赏西湖,波,岩波
个个乘龙,笼,呸笼
正是需要人才,材,霖材
一寸少一点,于,版于
加一寸 不会错 添一口 不会乐,又,逆又
不是草,菲,豺菲
助人为乐,竺,哄竺
半上半下,卡,别卡
四方有人,佃,埔佃
一斤四两,兵,奎兵
胡乱加一刀,别,答别
累坏了的骡,马,淝马
有木是武器 有手便争夺,仓,蹄仓
合计七十斤,斩,深斩
西部需要人,倍,舸倍
十斗出头,岩,钙岩
确保有衣穿,褒,吸褒
一来就生气,乞,耽乞
减四余二,园,俊园
穿下不穿上 站在院一旁,邪,笑邪
啤酒出口,卑,谟卑
宝玉去她也去,安,恐安
古代有 今天没有 支出有 收入没有,十,泼十
日复一日有奔头,奋,烬奋
一一用力,五,犹五
挖土引水能养鱼,地,诱地
草下游来一只鸭,艺,仆艺
斧头把手已脱落,爸,拥爸
城西残云半遮月,屋,洲屋
拆掉床木架 一人好住下,庆,珐庆
雾中一人衣衫少,修,脚修
去日苦多,章,挛章
我站右边,战,验战
有部分接受,爱,挼爱
短了一点又一点,知,促知
弄璋之喜,甥,牵甥
眨眼不见少一撇,之,佰之
吃力不讨好,少,亚少
有点点冷,令,桁令
前头一点血,益,典益
南面有水清又清 西面有水船不行,白,飘白
双方挂钩,巴,麦巴
福建省内,门,吋门
看上去只有一米长,眯,租眯
乡下归来尘满头,沙,胆沙
刃字巧改变,勺,閤勺
三路会合,丫,垄丫
杜鹃呜,月,暇月
初稿连夜完成,移,甸移
无心有力依然勇,恿,轮恿
一百减二,杂,柯杂
三撇全分开,珍,九珍
不是男人做的活,奸,恫奸
我有一物生得巧 半边鳞甲半边毛 半边离水难活命 半边入水命难保,鲜,再鲜
所托非人,魏,芭魏
用心记忆,乙,垒乙
存上一笔现金,余,昱余
高尔基,尚,橙尚
戴上帽子是客人 不戴帽子是军人,兵,诱兵
正式工退休,武,也武
婆媳姑嫂都有,女,饥女
一边有水一边干 天气一冷就不见,汗,水汗
恶人持刀,例,艮例
种上树 变了样,羊,腔羊
一直加快,怏,祚怏
石头要出头 莫作右字猜,岩,団岩
秋前离去秋后回,炎,劫炎
从前有座山,仙,输仙
一一结伴侣,倡,径倡
实现四化,兄,叔兄
请勿说话,青,眩青
寄人篱下,禽,笔禽
伊人离去转生哀,裙,日裙
昨天今天明天后天,罗,谭罗
可除去我,阿,勾阿
廊前走了隋炀帝,郎,嗽郎
先尝后买,尖,泽尖
在此十分对口,嘴,园嘴
上面多一竖 下面少一点 要知道是什么 走走就知道,步,涉步
文君传人,桌,扶桌
中国改革人才出,住,黛住
江西大米向外运,澳,岩澳
十三立方,陪,走陪
减少水分,咸,桑咸
衣服中间有个洞,哀,症哀
汽水没了,气,映气
一人得十钱,俩,匡俩
加上一直 减少一点,步,睛步
王二小不在王家,示,赫示
花前无人会,芸,柯芸
宫中府中俱为一体,咐,云咐
双人配合防守,卸,括卸
读时是一 用时是二,乙,筏乙
童子头顶一石臼,舅,庄舅
半边红日蓝空中,蕴,毗蕴
放学之后,孜,艾孜
关闭闸门开东口,匣,默匣
你我各一半 互相来征战,伐,祥伐
忽必烈,玩,刮玩
从右往左看是一家之长 从左往右看是一国之君,住,豳住
人卧西楼烛已冷,蛛,倭蛛
无心惹他也枉然,偌,砷偌
点点滴滴 左右开弓,弱,头弱
日落江边一抹斜,泊,俱泊
唐王一去不复返,塘,罩塘
为皇后网开一面,再,馨再
有草是青色 有水是绿色,仓,诚仓
左边九百九十九 右边九十九,伯,睬伯
草堆下面两只狗,获,米获
甘愿饿肚子,廿,对廿
排好之后整上来,嫩,掱嫩
月月亏损不对头,粥,哑粥
吃一半拿一半,哈,父哈
靠前空出一半,窖,万窖
三山倒挂 二月相连 上有可耕之田 下有流水之川 一家六口 两口不全,用,翥用
学上段 觅下段,觉,筞觉
千字头 木子腰 太阳出来从下照 人人都说味道好,香,首香
古稀之年不停步,连,根连
人人动口,两,秋两
三十而立,莘,农莘
人有它变大 天没它变大,一,蛩一
日日有余 月月不足,門,锈門
送去云长 迎来孟德,遭,室遭
个个骂不还口,笃,皂笃
十八加一,杜,萃杜
一并颠倒,共,绒共
南方之夜,名,怎名
莫要动手,摸,镍摸
不止一横,歪,亦歪
一个字 八个头 里面有水不外流,井,嘈井
办错了两点,为,暂为
十口之间 有我一半,哉,穗哉
有口一世不露头,喋,筝喋
杜鹃啼了暗无声,明,尒明
逃之夭夭,兆,错兆
粗心看成二十四,蔑,移蔑
用力刮一千下,别,痕别
一字九横六直 天下书生难识 颜回去问孔子 孔子猜了三日,晶,栓晶
非机器生产,扛,朴扛
有目看不见 日出还昏暗 树旁制饮料 有水如雾烟,蒙,霁蒙
一举而成,血,床血
街头街尾,行,叹行
风中点残烛,蚁,彗蚁
人人见了笑,关,个关
亏本一一消除,朽,唧朽
要一直 反而曲,由,旱由
一直结为同心人,束,尤束
元宵前后共团圆,期,凼期
呆会他也去,保,煲保
大字去一半,宏,毯宏
再添一个便是老兄,可,按可
断剑在手,捡,妍捡
成心换上小字,戚,泞戚
情海半生不知悔,清,甬清
涧中落日映倒山,润,谜润
失宠之后锁双眉,穴,刀穴
一来就是三口人,圆,愿圆
后生小子,孙,粉孙
四方团结添后劲,男,筚男
一直到黄昏,殖,鞭殖
天子欲开三面网,匡,仫匡
足下携一家前来,定,汁定
同心改革向前进,向,灯向
此字比一多一横 不能把二猜,些,阁些
不用言请人自来,倩,然倩
后扣一百分,啪,夹啪
一夜出名成歌后,吹,谐吹
岁岁除夕花前会,茁,晗茁
用心出尽犹出错,冈,兮冈
秋分之后夜又长,香,鲁香
三前五后,一,叩一
看看心里平 其实跳不停,怦,娶怦
四方归客心连心,惫,兮惫
过去十分了得,辽,借辽
用力一点小心跌倒,勇,爽勇
落草之后得天下,莫,浪莫
来日就业到山西,一,丙一
前客后客共八人,容,王容
三星落户到上海,沪,充沪
向空中撒大米,奥,夂奥
冠军亚军心相连,懿,傍懿
携刀进寺庙,杀,莹杀
双联开关,聂,滕聂
水少也有鱼,鲨,粒鲨
接口就问 有耳共闻,门,徊门
八大王集合,美,侠美
纵横天下二十载,奔,篑奔
放上白的 变成黑的,七,蝇七
横看是个三 竖看是个三 三三不得九 光见四个口,田,瓢田
来往不逢人,起,糕起
加一等于四,匹,圄匹
二十比二十,琵,题琵
行乐须及春,栎,湛栎
如要吵 双方都出去,妙,婿妙
半边印盒,命,悬命
天下大变,无,愤无
森林,楷,娬楷
一见再见,冉,肼冉
作品一一调整,唱,伯唱
不左不右朝前走,肿,坔肿
一人提刀月下走,逾,昊逾
变革后要大上,奕,忐奕
看文字 一是春秋 论年代 一半在春秋,秦,檗秦
拉到里边来,撞,沸撞
山顶一只鸟 缩脚看海潮,岛,掇岛
上下都是草 中间活不了,葬,辕葬
七百减一,皂,惯皂
一刀刺去 鲜血点点,枣,督枣
摩托被窃,轶,术轶
人要齐心点,仪,楷仪
主动献血,盖,脑盖
要负责到底,婴,汆婴
恨少无多,慨,鲈慨
该女正在争取中,妻,每妻
第四个发言,订,弦订
勿落最后,易,复易
传言不可信,专,佶专
宝玉出游到园中,完,版完
为宁波出力,勇,床勇
品茶之后游东湖,澡,赳澡
美国小姐,要,起要
水多一点,永,马永
萤火虫飞走了,荧,竖荧
一来就转正,止,硬止
去有来没有 走有停没有 坐有站没有 地有天没有,土,怙土
削减势力,执,郁执
离开台北到北京,弃,奇弃
三班值勤 不见一人,矗,宅矗
春来蝴蝶东飞去,蠢,休蠢
失败后再来一次,资,畲资
争取两点前联合,净,酥净
东湖垂钓钩,甩,民甩
一旦托付与先生,得,斯得
变相搜索,查,殖查
同是宦游人,管,橹管
良心没一点 休作恳字猜,恨,卒恨
工中添一点 不作玉字猜,虹,郎虹
秋凉一夕人离去,歼,基歼
倒数第一数空前,宙,软宙
一车停在拐弯处,轧,把轧
江畔孤舟溅浪花,沁,铁沁
出手不易,摊,钻摊
又得十分,对,皑对
正喝半杯便倒,歪,牡歪
把握重点 不得夸大一点,污,汊污
木字加一撇 莫当禾字猜,朱,旖朱
猜谜之前大聚会,狱,鄯狱
翻开日记写心得,惜,罡惜
横竖还有一斤米,断,尒断
两点半钟,冲,巩冲
时晚明朝去 星月来相伴,博,景博
一到上海,中,夕中
十两一斤,芹,扶芹
岁末恰逢周末,名,潜名
问得直接一点,闽,含闽
年已古稀去栽树,载,可载
寒冰消融柳初生,寨,第寨
两人下棋 不分高低,抨,舰抨
上边两个加 下边一个加,茄,踏茄
三月一直看柳色,青,淬青
横竖要见到真人,俱,桂俱
双方合作出劳力,营,肿营
一对明月 完美无缺 躲在山下 左右分裂,崩,芨崩
树旁站著两个人,來,茴來
分析成立,新,婶新
唾手可得 不必多嘴,捶,粤捶
区字转变真可怕,凶,佟凶
来日生女称妙香,秒,观秒
不足之处,外,泓外
春节三日去游山,仙,厕仙
一撇又一横 关系好得很,友,赔友
人前背后要一致,有,催有
左边半弯 右边不短 左右一起 射箭方便,张,违张
半剪花絮,茹,夹茹
曾经有财但无才,赠,柿赠
两个小西瓜,瓢,逆瓢
花甲之年献赤心,辛,绉辛
夫人外出儿归来,元,如元
盖下藏一夫,実,汲実
如有变化 再等一天,娱,喝娱
山西一日游,业,脇业
一字之师,帅,树帅
王家有女正长成,娃,骏娃
不容他人在其侧,则,沼则
雪落横山,雨,咆雨
八斤不足 六斤有余,兵,漩兵
文中有点改动,蚁,主蚁
添一笔不好 加一倍不少,夕,晃夕
二人为股东,役,晤役
一去上边即就业 一去下边就转业,亚,乾亚
献点爱心带好头,安,朕安
绝妙女色要不得,纱,濡纱
两座横山 背背相连,王,姓王
误入歧途,赵,堤赵
一月二十日大团圆,膜,一膜
不出头后不成字,杯,力杯
此谜无人猜中,仲,誩仲
个个参加运动会,云,丰云
岁末时晚壮士归,将,茀将
古灯火已灭,登,谤登
走四方,儿,控儿
春节三人聚首,最,型最
买卖实在,头,须头
有田种 有树栽 有衣穿,裸,鳃裸
元旦倾心会知音,脂,就脂
元旦休息二天,兀,侍兀
小姐冒雨而立,霎,厉霎
岁末年尾爱出头,舜,溪舜
差点着迷 有点着迷,述,滋述
而立之年贡献大,奔,笕奔
四方同心力无边,逼,歆逼
农家儿女多淳朴,飨,电飨
甜咸苦辣各味俱备,口,媚口
希字没有错,布,沿布
小桥流水有几多,沉,忤沉
推开又来,摊,揪摊
个个不沾油水,笛,郴笛
个个汗水直流,竺,舟竺
国内改革知多少,坑,泮坑
挖左边 补右边,扑,补扑
休要多嘴,保,锣保
枕边开口 直表真心,框,首框
五上南京,戚,尧戚
上下均可,哥,扶哥
双双离开,罢,夾罢
劝阻老子,耻,茎耻
枕畔一聊过五更,耽,劾耽
出了点子国容改,呈,提呈
写是一条大虫 其实是小虫 不在景阳冈 只住桑园中,蚕,狩蚕
一米不是米 招手到这里,来,闲来
一月又一月 两月共半边 上有可耕之田 下有流水之川 一家有六口 两口不团圆,用,麦用
立即成亲,木,扶木
中国上空,宝,麾宝
背上变黄,冀,徒冀
黑字去掉下面,墨,紤墨
画有 写没有 留有 走没有,田,泊田
三人跨日冬已去,春,辣春
夜里有 白天无 死了有 活着无 多则两个 少则没一个,夕,清夕
萝卜外销出东都,薯,弼薯
两个幼童去砍柴 没有力气砍不来 回家又怕人笑话 躲在山中不出来,幽,鸢幽
匠心独运借箭回,医,轮医
心无一点变化,忧,螺忧
作文入门靠用心,悯,鹂悯
仲冬,肚,阜肚
拔掉龋齿抛屋后,属,臀属
滥砍松木 上言控诉,讼,魁讼
要它背弯曲,马,吓马
五位老头围炉边,烤,犄烤
为何无人也同意,可,宰可
才加一捺 不猜木字,架,传架
双方使劲,咖,窜咖
父亲七十多一点,较,绢较
水乡面貌改 一人爱在前,溪,滩溪
一一另作安排,吾,洽吾
双双携手一同去,摆,涂摆
支出减少一半,岐,章岐
点滴改革见成果,单,筑单
一张弓箭,引,筛引
为了保米粮 两边打上墙 大水到墙根 米粮未损伤,渊,党渊
西安一住三星期,醋,衔醋
存心必怕,具,拂具
旭日升空,九,负九
后来者居上,屠,坑屠
笔直一座桥 上立一头牛,生,新生
人民币一次存入,羡,芕羡
遇水立成河,可,件可
里放一半 外存一半,在,桌在
一气之下离西洋,氧,使氧
河水流向东部,阿,呀阿
二人骑马 双星伴月,腾,肺腾
合目小睡,屯,汆屯
走自己的道路,途,茴途
两点十分来游园,尊,权尊
移出多迁入少,秒,孩秒
课前不见课后见,果,残果
拉到娘前,接,铁接
中国改革人人拥护,往,囚往
来日全无人,旺,默旺
由字加了一直 莫作曲字来猜,邮,茀邮
拆除南边两堵墙,幸,力幸
前无古人 下笔成文,做,朔做
明明七成白 偏说全都黑,皂,佟皂
用刀削竹签,剑,佬剑
顺看斤一两 倒看正一斤,丘,杆丘
小山上 落大鸟 神枪手 打掉脚,岛,妪岛
不坐了 我要走,起,必起
一点一横长 一撇跨过墙 破田不装水 田里水湾湾,康,奸康
地方话,访,镂访
访得其人 无须多言,旗,有旗
拣一半 倒一半,抹,鹭抹
左边有撇产米粮 右边无撇是太阳,粕,权粕
六一前夕来相会,产,豳产
林字去一半 不作木字猜 若是猜不着 请你想朝代,宋,障宋
换位作陪,部,田部
一丝不挂难遮丑,纽,抽纽
每到人前总受欺,侮,晓侮
一门及格,问,恋问
出勤不出力 只说不兑现,谨,轩谨
三八晚会,萝,桝萝
掘地去土 添水成池,也,楠也
角落头,用,茑用
上脚就射门 说来并不难,易,晖易
无力守边溃如流水,遗,军遗
上面是十两 下面也是十两 上下合起来 却有二十斤,芹,允芹
人口多一点,吠,泣吠
二尺二,封,垚封
我被压在山下面,岂,种岂
四化早日腾飞,克,坯克
知音十月又相逢,肢,务肢
古稀之年垂钓钩,轧,栋轧
少加一半就不好,劣,烛劣
失之交臂,文,休文
复习一番,翻,铂翻
给西服钉个扣,捐,翻捐
本来就不聪明,竹,药竹
毛头姑娘十八变,委,撑委
雾中点点透寒意,冬,系冬
上面六有多 下面四有余,益,坡益
孟子出游乘船归,盘,斩盘
三人合守一方,吸,肙吸
上下一条横,卡,躲卡
我家有只狗 时常跟人走 此字要猜着 等到黄梅后,伏,你伏
西去此潭水已无,早,蠢早
北字穿个眼 上下廿四点,燕,吻燕
要写只有四笔 又无横来又无竖 将军见他要下马 皇帝见他要作揖,父,谈父
安得一日共图醉,宴,荥宴
四老头二十日相聚,薯,驳薯
手携千金费叮咛,按,咫按
开口还要走,否,眸否
去头是个字 去尾也是个字 头尾都去掉 仍然是个字,王,公王
羊年会有好开端,妹,屠妹
一点来成交,交,酵交
有女十八媒自来,甘,夫甘
陕西人十分好,附,冐附
山区变样已翻身,岗,肮岗
以小欺大,尖,買尖
马踏木桥断,骄,胥骄
翻转一看是瓜子,孤,羚孤
二十四口,噩,彬噩
尽可能省点再省点,尺,郁尺
主动奉献一点爱心,宝,毙宝
复来北京投远亲,粒,月粒
今后还要用点心,怜,吩怜
一下就回,同,嗔同
闯出们再戴帽子,写,让写
迎头赶上得一百分,迟,肌迟
有女长大美姿容,羡,脸羡
从来有 过后无 今天有 明日无,人,则人
得水便湿,显,遥显
星月小桥听萧声,宵,珅宵
十加上二,王,厂王
雨后又见月当头,霄,胎霄
浪费点滴亦有错,齐,女齐
写时口要合 念他口张开 平时不露面 你笑它准来,哈,煌哈
开门无犬吠 不知对不对,问,定问
梅雪争春不肯降,皆,霉皆
云长最先到跟前,蹋,栾蹋
八千女鬼,魏,改魏
转眼斜阳下竹荫,箩,殡箩
又添五双手,技,晖技
一一隆起,降,牛降
少点主见,现,披现
有山就像墙壁 有人就像靓女 走来还可走去 有手带点东西,肖,翻肖
握手告别,屋,慑屋
鸡鸣鸟尽飞,叹,撵叹
塘边取土不对头,糖,腮糖
乡下变了样 全省大翻身,缈,名缈
月缺花残鸟不鸣,呢,横呢
加一笔找不到 少一笔天上飘,去,渐去
初一无月照客舟,逆,烛逆
田里跑到田外 不作古字猜,叶,馥叶
一月零三个星期,腊,囵腊
旅行坐飞机,辈,淆辈
一落千丈,仗,逡仗
干部结构要调整,障,璐障
见到右邻觉陌生,百,羚百
人生难得一相逢,朱,抛朱
尽是男人,妩,掰妩
岁末星沉一画中,鱼,予鱼
签下合约三十天,脸,艺脸
一见就爱上,觅,萦觅
整理小本本,禁,退禁
激情释放无须怕,清,别清
白玉无瑕合君意,皇,暑皇
抛多一点变了形,势,烂势
山下月弄影,崩,炰崩
暗香夜夜来,移,兄移
元旦前后方来人,吴,载吴
千万别后悔,惊,棕惊
一横二直又三点,变,杏变
除夕即是岁末,多,瑟多
除夕看春联,梦,靶梦
抓住一点机遇,杭,犑杭
重阳重九两难分,果,师果
穷乡面貌改,窈,蚁窈
提前十分送出关,挝,绚挝
楼头几度寄芳心,杭,戏杭
吃尽苦头不后悔,怙,后怙
春香去后琴声在,秦,革秦
两点结束请看信,柬,晴柬
雾中西湖如少女,洛,量洛
江边曲径引人至,汲,暝汲
品茶无人把水添,藻,搜藻
一生执教育后人,帅,输帅
出师后势如山倒,归,轶归
启动之后传佳音,加,戥加
八点九点十点,染,骆染
嘴上长着四撮胡须,谷,衡谷
站在树梢上,亲,厚亲
老两口一见就喜爱,嗜,圉嗜
抢先别落后,拐,脸拐
马尾羊头自相连,首,筮首
登上天门闻雀声,阕,匾阕
人一高兴就先笑,签,恐签
好像不对头 就是不对头,米,爽米
只对一半,叹,昃叹
断一半 接一半连起来 还是断,折,荕折
朽木没用 上头有洞 稍一加工 又变成洞,窍,彼窍
一天到晚,免,青免
一对枕头,林,鞭林
有一天会明白,尧,倥尧
不置可否,口,喉口
土生土长西安女,娃,狳娃
陕西省 西安人,侠,骚侠
看似闭着嘴 其实乐开怀,哈,安哈
去年已入此门中,闯,脱闯
火见它就灭 请别把水猜,一,妙一
别夸大,亏,途亏
先写上半截 后写下半截,告,止告
刘备有 张飞有 曹操有 人人都要有,德,吹德
看看像母 叫叫像父 越看越像母 越叫越像父 其实不,毋,奶毋
上下一条心,卡,电卡
落汤鸡,酒,膀酒
小羊小羊尾巴长 偏偏骑在牛身上,羞,停羞
一个字 两个手 浑身是口 歌不离口,曲,尹曲
元宵十五日,月,紤月
来日芬芳,禾,炭禾
真心不二到白头,百,画百
闹市散罢天放晴,间,求间
东邻吹竹笛,邮,驭邮
学上边会下边 若不信试试看,尝,冤尝
有个字真特别 谁看都是一万撇,厉,废厉
和尚身上一条巾,常,挼常
又要随船走远方,般,二般
三日当中 只有一日有空,唱,崩唱
多一撇 难寻找,去,巫去
背后左右点火,脊,的脊
除非减一 才能得零,韭,肙韭
无火不生烟,因,碟因
不许喧哗,躁,姿躁
乡下改革有后劲,幼,徐幼
两手一抱行大礼,拜,垂拜
一直不用靠旁边,膀,洳膀
横竖在工作中,正,皖正
半途而废不足取,叙,澎叙
出丑之后便知羞,羊,驱羊
一颗闲心 两个耳朵,椰,黛椰
家和就要不多口,稼,糖稼
岱山归去日西沉,黛,肖黛
上头又完成,寇,猫寇
双方因犬生悲剧,哭,全哭
个个都要管,官,剑官
共守球门,典,咕典
共赏残月又几回,殿,寨殿
会散人去,云,途云
一尺只有八寸长,咫,从咫
