恁,5
筷,5
壬,5
嵩,5
囡,5
痴,5
朵,5
热,5
酬,5
澧,5
储,5
付,6
烛,6
真,6
蕾,6
夹,6
梧,6
北,6
驴,6
受,6
伴,6
胡,6
魂,6
贺,6
瑛,6
袭,6
泉,6
素,6
体,6
息,6
学,6
脂,6
府,6
姿,6
萌,6
勋,6
乍,6
只,6
国,6
亲,6
划,6
便,6
拍,6
扮,6
育,6
圣,6
霉,6
昆,6
师,6
入,6
且,6
声,6
仁,6
利,6
栏,6
涂,6
楂,6
品,6
殊,6
竿,6
带,6
懒,6
汨,6
觉,6
岸,6
替,6
河,6
景,6
乌,6
瑟,6
价,6
忌,6
淼,6
夭,6
骚,6
姚,6
崽,6
豪,6
弄,6
您,6
究,6
化,6
至,6
啬,6
叩,6
史,6
堤,6
沐,6
丕,6
囚,6
起,6
皇,6
馥,6
互,6
还,6
件,6
悟,6
字,6
刮,6
韦,6
妞,6
启,6
侍,6
罪,6
辞,6
仑,6
跌,6
许,6
江,6
甲,6
棉,6
间,6
肚,6
阿,6
获,6
亏,6
兵,6
盘,6
时,6
宁,6
聪,6
禽,6
习,6
骄,6
态,6
怎,6
拼,6
渺,6
寻,6
戏,6
灯,6
甘,6
庆,6
嘴,6
吹,6
甩,6
管,6
外,6
宝,6
咖,6
较,6
邮,6
幸,6
访,6
显,6
叹,6
柬,6
尝,6
倚,6
死,6
信,6
佩,6
故,6
备,6
灭,6
厂,6
县,6
象,6
杠,6
耳,6
姻,6
俗,6
讨,6
床,6
当,6
沽,6
特,6
分,6
玲,6
鑫,6
座,6
桑,6
丝,6
屈,6
函,6
始,7
等,7
患,7
旧,7
昊,7
神,7
秃,7
汞,7
士,7
歌,7
夷,7
面,7
干,7
记,7
易,7
咄,7
联,7
淡,7
西,7
居,7
肖,7
楞,7
拜,7
兹,7
淄,7
愣,7
路,7
芹,7
柯,7
示,7
潸,7
开,7
竟,7
倡,7
龙,7
夺,7
泓,7
羞,7
崛,7
良,7
恳,7
牛,7
医,7
亘,7
姑,7
如,7
枫,7
丘,7
青,7
法,7
鸟,7
匹,7
赫,7
车,7
其,7
签,7
军,7
批,7
肢,7
笑,7
今,7
串,7
杳,7
喜,7
员,7
途,7
网,7
佃,7
恼,7
乃,7
里,7
盖,7
杏,7
该,7
笃,7
歪,7
孙,7
唱,7
皂,7
沁,7
杯,7
宋,7
待,7
伦,7
汪,7
草,7
嫁,7
趣,7
想,7
恩,7
筹,7
纵,7
季,7
蓄,7
闺,7
头,8
对,8
多,8
你,8
磊,8
沪,8
最,8
沙,8
阁,8
八,8
肯,8
旱,8
雷,8
肉,8
力,8
仿,8
罗,8
右,8
省,8
臭,8
伸,8
现,8
孩,8
观,8
堡,8
业,8
仗,8
谜,8
棚,8
董,8
忠,8
炎,8
兴,8
中,8
妩,8
出,8
艳,8
置,8
样,8
怂,8
衍,8
关,8
苦,8
冰,8
哀,8
豆,8
穹,8
夸,8
闷,8
问,8
方,8
娴,8
志,8
侈,8
骂,8
恰,8
村,8
徐,8
琵,8
窍,8
加,8
冯,8
量,8
又,8
尺,8
圭,8
娱,8
寺,8
兀,8
欢,8
错,8
柏,8
汗,8
和,8
免,8
柜,8
更,8
鲁,8
渭,8
粥,8
朱,8
单,8
皆,8
酉,8
阅,8
徊,8
呵,8
恬,8
群,8
巩,8
巫,8
灵,8
棵,8
企,9
来,9
京,9
妙,9
卜,9
平,9
旺,9
果,9
昌,9
闲,9
共,9
闹,9
伯,9
巡,9
拿,9
花,9
俄,9
羽,9
典,9
些,9
做,9
答,9
四,9
半,9
裕,9
六,9
忖,9
谢,9
电,9
衙,9
买,9
本,9
俞,9
扇,9
苗,9
主,9
困,9
查,9
谷,9
仪,9
尘,9
突,9
每,9
五,9
杜,9
园,9
余,9
茁,9
桂,9
借,9
舍,9
麻,9
原,9
姓,10
乖,10
焚,10
九,10
淮,10
斥,10
朝,10
够,10
碧,10
包,10
佳,10
晋,10
语,10
能,10
醋,10
恐,10
子,10
七,10
幽,10
萝,10
山,10
束,10
儿,10
奋,10
筑,10
森,10
射,10
崩,10
哭,10
休,10
千,10
晴,10
要,10
章,10
乙,10
封,10
百,10
奉,10
证,10
荣,10
但,10
丰,10
胃,10
悦,10
淋,10
夙,10
活,11
陪,11
击,11
丸,11
捉,11
固,11
克,11
重,11
天,11
吕,11
杰,11
交,11
吉,11
竞,11
非,11
慎,11
有,11
曲,11
伐,11
辛,11
胆,11
吴,11
岩,11
吾,11
娃,11
鱼,11
噩,11
伏,11
岁,11
小,11
卉,11
腥,11
笔,11
兰,11
帅,11
父,11
星,11
爽,11
竺,11
美,11
贝,11
斌,12
图,12
三,12
团,12
目,12
哗,12
禾,12
晒,12
告,12
鲜,12
立,12
言,12
由,12
个,12
术,12
火,12
庄,12
女,12
丙,12
去,12
男,12
安,12
德,12
是,13
茶,13
可,13
相,13
倩,13
坐,13
汁,13
必,13
闪,13
树,13
润,13
申,13
正,13
几,13
朋,13
元,13
酒,13
移,13
华,13
双,14
雪,14
夫,14
仙,14
土,14
翠,14
奔,14
木,14
午,14
未,14
清,14
从,14
井,14
杂,14
哥,14
门,15
二,15
步,15
夕,15
羊,15
总,15
昔,15
奏,15
尖,15
古,15
湖,15
亚,16
名,16
生,16
秋,16
何,16
湘,16
丁,16
合,16
月,16
保,17
胖,17
好,17
岳,17
工,17
米,18
金,18
音,18
曹,18
哈,18
奇,18
画,18
早,19
回,19
大,19
用,19
会,19
思,19
香,19
众,19
因,19
白,20
旦,20
王,20
汕,20
舌,21
器,21
林,21
心,22
也,22
十,22
卡,22
奈,22
云,24
梦,24
春,25
全,25
日,26
秦,27
丛,28
人,28
晶,31
明,32
口,37
田,52
一,68
